E_fst,E_fst_elstat,E_fst_VdW,E_fst_SP,group_size,type_of_complex_in_group,E_snd_SP,avg_E_fst,avg_E_snd_SP,E_third,alt_E_third,E_third_SP,avg_E_third,avg_alt_E_third,avg_E_third_SP,is_real
4927.39,1872.13,14832.07,-621.87,31,middle,-369.88,5107.43,-293.66,-4786.85,-15.71,-361.61,-4406.45,-8.79,-324.33,Yes
4839.2,2996.71,8805.49,-569.72,27,border,-385.45,5097.42,-382.25,-4786.79,-101.07,-330.34,-4336.11,-93.83,-306.88,No
5248.03,2035.08,15718.39,-484.86,15,border,-256.59,5276.52,-413.65,-4755.55,-85.5,-242.05,-4178.58,-33.92,-356.77,Yes
4762.16,2589.61,10686.88,-246.21,31,border,-176.45,4986.73,-288.44,-4752.09,-76.19,-191.4,-4472.49,0,-328.33,No
4862.57,2273.3,12468.88,-668.48,14,centroid,-405.53,5108.47,-550.17,-4732.26,-43.36,-251.62,-4732.26,-43.36,-251.62,No
5092.56,3022.59,9233.58,-1562.8,15,centroid,-1079.38,5028.13,-1031.91,-4720.71,-94.19,-921.73,-4296.26,-57.44,-889.54,No
5093.93,2553.61,12323.9,-528.84,30,middle,-350.42,4977.39,-385.63,-4696.52,-72.53,-347.46,0,0,-392.3,No
4950.78,3067.49,9008.99,-570.45,15,middle,-384.61,5029.05,-301.25,-4664.77,-80.37,-307.77,-4214.09,-56.9,-244.88,No
4776.68,3184.9,7319.08,-895.81,18,border,-634.31,5004.84,-607.72,-4663.28,-110.52,-445.62,-4410.42,-38.6,-407.46,No
5417.08,3615.56,8700.9,-429.44,17,centroid,-301.37,5346.11,-243.14,-4642.31,-104.66,-267.04,0,0,-283.59,No
4919.23,1968.87,14451.78,-420.02,14,centroid,-344.82,5053.57,-398.94,-4636.25,0,-255.85,-4422.93,0,-284.69,No
5092.03,1614.45,17003.88,-537.66,29,centroid,-350.26,5039.17,-281.03,-4602.38,-42.66,-244.5,-4360.44,-26.22,-270.22,No
5440.15,2025.6,16693.07,-531.56,21,middle,-301.9,5166.51,-301.76,-4598.85,-40.23,-256.83,-3658.22,-43.51,-257.4,Yes
5158.8,3056.73,9812.17,-977.4,16,border,-667.39,5291.62,-774.06,-4581.36,-67.08,-541.61,-4401.09,-98.96,-554.01,No
5159.61,2922.77,10170.08,-1419.74,17,centroid,-1024.25,5103.7,-984.34,-4576.2,-139.66,-860.35,-4215.73,-107.6,-858.06,No
5093.69,2804.28,10871.73,-805.48,14,border,-525.3,4984.94,-548.58,-4565.66,-4.25,-378.9,-4489.02,-28.89,-434.7,No
5094.2,3143.08,9613.09,-199.52,22,border,-118.48,5209.08,-192.85,-4557.91,-81.45,-114.9,-4069.08,-65.06,-154.33,No
4901.82,1368.96,17490.17,-243.82,22,centroid,-94.83,5035.97,-218.32,-4547.19,-30.37,-115.2,-4203.88,0,-197.67,No
4846.37,2246.34,12309.38,-967.09,16,centroid,-606.5,5041.94,-510.5,-4544.91,-232.22,-533.93,-4073.63,-185.22,-488.93,No
5533.42,3334.35,9880.48,-1560.83,21,border,-1145.31,5089.18,-1037.12,-4542.07,-186.39,-928.9,-4322.91,-164.18,-901.44,No
5299.89,2947.66,10803.77,-1340.3,19,centroid,-896.16,5406.44,-982.4,-4532.24,-24.34,-700.73,-4350.02,-28.02,-700.15,No
4911.28,1677.25,15848.68,-450.06,22,centroid,-283.76,5044.97,-269.56,-4521.73,-74.27,-284.3,-3823.12,-58.58,-271.39,Yes
5202.83,2795.33,11812.68,-314.78,22,middle,-185.67,5118.36,-265.54,-4516.62,0,-246.73,-4516.62,0,-246.73,No
5076.01,2999.45,9994.78,-543.21,14,border,-330.34,4908.91,-247.61,-4508.7,-252.71,-300.15,0,0,-270.59,No
5099.78,2182.64,14144.07,-618.29,17,middle,-446.96,5057.88,-367.39,-4507.79,0,-406.01,-4226.64,0,-354.43,No
5091.52,2498.72,12707.38,-359.31,21,centroid,-284.52,5026.07,-370.61,-4501.31,-176.98,-150.02,0,0,-191.62,No
4943.26,2831.6,10219.1,-474.87,17,middle,-292.12,5025.61,-331.9,-4500.53,-55.93,-229.38,-3956.19,-23.58,-240.17,No
5623.03,3049.22,12440.48,-600.05,21,centroid,-449.08,5020.1,-361.46,-4481.13,-35.09,-404.64,-4316.8,-27.1,-408.9,No
4883.91,2392.19,12384.1,-104.34,14,middle,-53.05,4953.05,-93.05,-4453.47,-72.02,-20.89,-3999.19,-50.98,-47.53,No
5285.98,2688.65,12701.07,-399.86,19,middle,-291.1,5303.49,-353.92,-4450.66,0,-230.71,-3708.27,0,-287.89,No
5277.44,2552.25,12816.37,-1133.41,18,centroid,-758.25,5376.82,-776.63,-4443.73,0,-609.45,-4443.73,0,-609.45,No
5089.69,2102.39,14318.76,-864.86,14,middle,-595.03,5070.55,-733.02,-4433.19,0,-582.11,-4125.93,-7.4,-661.83,No
5544.61,3182.45,10705.38,-1547.58,15,middle,-1078.79,5257.01,-1056.52,-4404.16,-90.52,-886.78,-4233.01,-102.95,-891.05,No
5043.64,3593.8,6965.2,-397.61,52,border,-235.36,5068.15,-299.5,-4389.09,-109.23,-219.43,-3853.29,-62.06,-230.44,No
4811.74,2255.95,11890.97,-1243.14,15,middle,-743.24,4887.84,-747.2,-4388.73,-28.09,-677.72,-4150.66,-24.78,-694.77,No
4994.13,2240.85,13406.98,-503.19,19,border,-359.66,5161.98,-390.81,-4374.25,-3.63,-385.24,-4374.25,-3.63,-385.24,No
5037.1,2369.56,12585.06,-1053.71,16,border,-700.79,4976.39,-739.29,-4338.92,-11.5,-620.95,-4217.07,-5.37,-611.97,No
4863.07,3876.99,4411.09,-727.03,20,border,-502.59,5072.79,-391.26,-4333.76,-78.23,-371.34,-3517.88,-57.53,-323.22,No
5079.18,3227.47,8913.09,-483.6,16,middle,-351.22,5244.89,-350.16,-4328.83,-50.08,-207.55,-3861.11,-27.96,-206.27,No
5196.85,2265.02,14326.89,-465.17,14,centroid,-275.47,5063.15,-341.26,-4323.32,0,-186.95,-3917.13,0,-220.55,No
4900.48,3661.96,5789.8,-563.91,18,centroid,-411.24,5009.49,-400.89,-4293.8,-141.47,-274.44,-4287.03,-129.03,-268.46,No
4763.89,1388.12,16725.88,-214.12,16,middle,-43.71,4977.07,-200.51,-4291.99,0,-84.99,-4095.28,-17.16,-99.12,No
5138.22,2653.91,11821.08,-840.67,15,centroid,-518.54,5073.47,-499.95,-4279.3,-96.86,-401.27,0,0,-411.82,No
5443.39,3204.26,11010.79,-258.82,31,centroid,-177.26,5198.3,-263.27,-4278.37,-54.5,-152.85,-3468.64,-36.23,-178.3,No
4857.19,2506.43,10969.17,-1098.5,18,centroid,-756.68,4930.71,-830.6,-4274.05,-27.27,-691.77,-4086.91,0,-665.19,No
5309.65,2507.1,13596.48,-582.82,16,centroid,-367.64,5232.18,-359.96,-4267.81,-133.32,-286.82,-4267.81,-133.32,-286.82,No
5341.81,4104.9,5752.11,-605.39,18,centroid,-433.28,5042.25,-321.65,-4264.51,-84.52,-260.75,0,0,-299.65,No
5121.26,2330.26,13217.36,-1032.69,14,middle,-732.6,5048.95,-696.59,-4251.2,0,-586.38,-4077.55,0,-560.81,No
5055.83,2720.89,11128.87,-764.16,25,border,-534.64,5014.49,-748.42,-4249.58,0,-509.42,-4249.58,0,-509.42,No
4817.61,1547.78,15985.58,-508.97,18,border,-426.73,5192.63,-465.06,-4199.92,0,-416.79,-2927.14,0,-404.5,No
4878.61,3169.13,8232.28,-441.15,33,middle,-346.48,5115.94,-222.62,-4191.32,-108.07,-267.25,-4156.57,-91.76,-193.65,No
5454.09,2865.0,12475.88,-657.42,19,border,-398.27,5216.81,-459.92,-4190.11,-43.89,-348.76,-3976.19,-53.18,-405.62,Yes
4826.37,1506.44,16327.37,-381.17,21,centroid,-201.63,5031.8,-316.51,-4113.69,0,-164.35,-4113.69,0,-164.35,No
4964.83,2785.43,10642.17,-356.8,16,border,-274.3,5070.43,-418.59,-4098.42,-91.99,-130.66,-3545.68,-79.55,-215.77,No
5217.28,2976.89,10313.09,-1244.39,19,centroid,-866.0,4929.77,-924.57,-4089.31,-146.8,-761.53,-4089.31,-146.8,-761.53,No
5114.19,1464.61,17985.68,-367.05,19,centroid,-224.04,4920.3,-327.2,-4086.18,0,-167.34,-3146.86,0,-208.81,No
5185.48,2504.17,12838.58,-795.17,15,centroid,-526.59,5136.22,-433.24,-4080.24,-41.96,-401.0,-4065.1,-21.34,-358.68,No
4765.35,2164.91,12810.2,-268.8,23,border,-143.81,5166.34,-248.83,-4078.95,-225.72,-91.21,0,0,-182.6,No
4923.68,4550.51,1190.08,-946.05,20,border,-590.82,4951.84,-690.58,-4064.55,-96.09,-418.46,-4031.45,-84.68,-420.13,No
5243.99,3019.58,10189.14,-1306.03,16,middle,-892.12,5002.67,-792.08,-4061.31,-11.83,-697.06,-3230.1,0,-706.42,No
5222.06,2432.18,13131.55,-1144.98,17,middle,-817.41,5234.12,-810.39,-4054.23,0,-659.8,-3864.05,0,-680.85,No
5122.28,1988.27,15309.07,-505.4,17,middle,-314.18,4961.5,-376.85,-4004.81,0,-254.25,-3983.86,0,-258.17,No
5516.5,3255.68,10346.32,-1340.88,16,border,-873.68,5252.61,-833.11,-3994.93,0,-704.84,-3586.93,0,-689.04,No
5319.51,3643.99,7343.17,-1448.19,16,centroid,-927.99,5191.87,-805.08,-3986.37,-52.29,-747.72,-3618.07,0,-712.9,No
4908.84,3044.24,8528.29,-1112.61,18,centroid,-836.2,4910.45,-854.69,-3983.05,0,-625.2,0,0,-808.13,No
4809.07,2587.01,10790.4,-447.86,18,border,-265.04,4875.91,-245.67,-3936.41,-46.26,-239.49,-3936.41,-46.26,-239.49,No
4795.46,2953.12,9026.9,-258.73,25,border,-201.41,5205.36,-300.06,-3929.22,-42.74,-150.5,-3838.54,-36.59,-170.32,No
5289.66,3169.3,9559.08,-1459.84,15,middle,-1001.96,5187.9,-1113.79,-3877.47,-74.3,-888.82,-3714.0,-66.76,-875.12,No
5167.09,3408.57,8306.97,-679.84,17,middle,-476.93,4978.94,-416.46,-3832.41,0,-397.85,-3832.41,0,-397.85,No
5109.01,2841.64,10920.27,-583.19,16,centroid,-387.9,4985.77,-457.15,-3788.45,0,-267.69,-3788.45,0,-267.69,No
5073.66,2520.07,12200.89,-793.88,27,centroid,-491.59,5111.84,-417.94,-3765.41,-14.11,-464.4,-3565.48,0,-405.0,Yes
5028.88,3335.74,7234.08,-1724.26,18,centroid,-1217.65,5230.94,-1142.9,-3528.98,-61.01,-1045.19,-2976.49,-28.01,-1043.89,No
4994.98,2184.45,13667.47,-539.28,17,middle,-300.32,5399.3,-432.22,-3507.31,-84.3,-185.54,0,0,-302.29,No
5095.42,2336.09,12998.89,-1116.88,17,middle,-777.81,5078.41,-875.85,-3485.3,-29.99,-707.68,-3307.87,-25.92,-748.74,No
4784.02,2975.7,7870.07,-1640.13,15,centroid,-1187.3,5066.68,-1125.42,-3150.98,-61.23,-972.19,0,0,-1102.21,No
5336.12,2109.29,15625.58,-712.0,17,middle,-457.39,5109.05,-432.41,-3002.73,0,-400.55,-2301.5,0,-378.48,No
4871.4,3132.49,7805.05,-1245.29,16,centroid,-808.04,5006.03,-837.57,-2904.47,0,-628.53,-2904.47,0,-628.53,No
4798.69,3062.23,8390.5,-408.55,22,border,-255.1,5015.36,-304.51,-2360.77,0,-252.96,-2360.77,0,-252.96,No
5117.93,3866.21,5221.79,-1451.5,15,middle,-1037.06,5095.13,-1008.71,-661.65,0,-840.5,-661.65,0,-840.5,No
4786.29,2947.33,8859.19,-469.85,25,border,-302.56,5017.46,-380.15,-654.12,0,-240.67,0,0,-413.0,No
5201.0,2335.28,13944.28,-537.99,16,middle,-301.85,5037.72,-259.94,0,0,-270.9,0,0,-270.9,No
5006.06,2581.39,11732.48,-547.24,20,border,-392.27,5076.25,-390.01,0,0,-410.65,0,0,-410.65,Yes
5346.9,4863.07,1560.61,-1201.99,17,centroid,-775.9,4984.57,-762.39,0,0,-762.71,0,0,-762.71,No
4821.31,3297.37,6834.88,-1098.76,31,border,-791.28,5015.85,-791.66,0,0,-777.55,0,0,-839.04,No
5265.57,4372.98,3938.69,-734.0,15,centroid,-544.77,5186.86,-529.62,0,0,-542.84,0,0,-542.84,No
5007.4,2768.3,10376.64,-1146.45,24,middle,-758.79,4964.99,-719.66,0,0,-751.58,0,0,-751.58,No
4918.31,4659.85,287.69,-1406.45,19,centroid,-1032.78,4921.66,-1035.38,0,0,-994.03,0,0,-1015.04,No
5088.11,2398.49,13083.56,-510.39,24,border,-408.33,5041.88,-313.78,0,0,-408.82,0,0,-408.82,No
5039.8,3119.96,9130.25,-656.53,14,middle,-359.58,4976.01,-356.77,0,0,-359.58,0,0,-359.58,No
4533.2,1665.11,13773.19,-794.15,28,middle,-509.2,4600.4,-587.83,-2207.69,-127.07,-485.36,-1804.4,-121.97,-545.3,Yes
4772.6,1859.76,14370.53,-271.13,17,middle,-66.82,4787.74,-255.67,-2157.8,-171.83,-140.02,-1616.02,-105.33,-198.84,No
5294.05,1923.95,16354.3,-694.62,19,middle,-535.96,5203.73,-506.95,-2055.73,-166.35,-491.03,-2014.65,-183.56,-438.95,No
4583.45,1629.5,14227.99,-758.47,31,border,-535.3,4642.44,-575.08,-2004.42,-124.82,-513.9,-1833.66,-108.36,-557.13,Yes
4491.84,1277.77,15595.87,-664.27,16,middle,-570.12,4679.65,-450.4,-1963.02,-89.77,-464.7,-1389.96,-43.8,-444.8,No
4874.41,1980.4,13949.0,-729.48,18,centroid,-553.4,4856.7,-548.12,-1943.62,-170.45,-487.44,0,0,-506.47,No
4861.49,1381.14,16972.26,-601.24,20,centroid,-427.44,4708.02,-333.32,-1939.55,-117.82,-382.7,-1845.78,-68.68,-331.57,No
5194.44,2052.2,15180.99,-742.26,22,centroid,-556.1,4790.73,-606.84,-1931.43,-134.45,-456.1,-1541.92,-116.14,-480.22,No
4607.94,2132.97,11678.47,-974.91,15,middle,-682.28,4601.23,-724.93,-1927.72,-97.49,-604.43,-1597.82,-63.7,-656.21,No
4793.77,2259.55,11933.77,-1032.24,24,middle,-726.87,4901.79,-864.44,-1892.16,-57.02,-453.4,-1468.12,-17.33,-491.62,No
4622.49,1394.82,15829.8,-432.02,25,centroid,-302.98,4774.33,-241.96,-1890.41,-108.41,-299.69,-1664.41,-33.58,-285.71,No
4645.15,1328.8,16187.28,-552.26,16,border,-385.31,4741.48,-348.11,-1887.96,-35.66,-358.53,-1507.79,-11.73,-325.87,No
4715.1,1838.65,14071.91,-434.47,36,centroid,-290.02,4699.93,-329.7,-1878.7,-98.95,-261.15,-1524.34,-77.08,-254.99,No
5379.69,2521.04,13748.19,-763.13,22,border,-589.9,4873.0,-383.18,-1876.13,-120.46,-516.07,-1639.68,-108.33,-398.67,No
4893.36,1146.83,18428.68,-425.6,33,border,-284.21,4803.15,-462.79,-1866.3,-70.36,-285.08,-1651.8,-22.85,-334.47,No
5051.08,1265.35,18610.66,-445.12,25,centroid,-315.11,4772.3,-283.89,-1863.23,-82.67,-336.28,-1526.26,-43.0,-304.94,No
4534.22,1449.31,14918.08,-709.0,18,middle,-484.96,4583.83,-463.55,-1861.7,-79.44,-467.53,0,0,-525.18,Yes
5022.94,2312.59,12751.67,-1120.08,15,middle,-764.18,4748.84,-712.1,-1851.44,-32.0,-601.91,-1661.88,-16.07,-579.29,No
5416.08,1300.49,20269.1,-432.41,27,centroid,-303.03,4947.31,-262.9,-1841.5,-43.3,-247.58,-1793.61,-50.8,-153.1,No
4981.85,1264.91,18080.98,-705.19,16,middle,-533.84,4732.15,-542.51,-1840.2,-49.26,-499.14,-1210.07,0,-501.82,No
5159.83,2270.71,13922.68,-732.1,29,centroid,-583.93,4938.27,-559.0,-1839.01,-114.44,-494.17,-1515.48,-123.85,-443.42,No
4934.76,1609.19,16045.77,-814.94,16,middle,-586.21,4790.49,-584.82,-1832.93,-8.15,-478.37,-1539.31,0,-431.53,No
4498.59,1056.53,16903.78,-429.15,16,border,-225.42,4760.71,-352.08,-1825.39,-76.29,-240.27,-1601.95,-34.13,-301.4,No
4699.37,1872.5,13453.56,-953.09,20,middle,-603.46,4637.42,-701.95,-1819.61,-7.12,-566.56,-1492.9,-7.67,-596.55,No
4930.3,1432.43,17101.39,-543.16,29,centroid,-441.1,4953.24,-408.73,-1817.73,-53.3,-307.7,-1596.3,-39.26,-310.55,No
4569.71,1088.63,17097.0,-431.77,16,centroid,-289.39,4655.03,-302.65,-1795.09,-20.01,-251.02,0,0,-313.5,No
4897.32,2136.16,13313.56,-689.12,29,centroid,-557.92,4863.1,-652.11,-1784.53,-122.29,-399.17,-1784.53,-122.29,-399.17,No
4831.24,2024.71,13476.27,-778.88,15,middle,-553.86,4681.88,-588.01,-1772.91,-11.61,-442.49,-1517.23,-5.1,-501.27,No
4790.61,2105.86,13039.69,-537.73,16,border,-395.93,4858.01,-514.06,-1760.16,-59.85,-332.03,-1592.61,-61.91,-407.33,No
5621.03,2782.56,13584.89,-850.45,17,centroid,-573.07,4959.91,-554.73,-1758.35,-96.37,-500.56,-1619.15,-59.75,-487.95,No
4807.16,1295.7,17185.07,-521.12,22,centroid,-422.56,4791.51,-473.44,-1753.62,-83.68,-341.14,-1213.36,-32.01,-408.59,No
4898.11,2137.4,13108.58,-972.94,18,border,-715.43,4898.95,-551.63,-1745.2,-27.65,-536.49,-1610.08,-25.16,-421.95,No
4745.76,2004.67,13173.29,-745.04,39,border,-532.97,4621.04,-689.1,-1743.27,-95.85,-466.73,-1494.9,-90.16,-575.85,Yes
4952.75,1131.48,18795.89,-434.64,16,border,-261.76,4762.22,-208.95,-1742.45,-37.1,-243.73,-1278.95,-24.4,-200.4,No
4705.28,2238.05,11571.85,-1070.0,18,centroid,-807.09,4629.8,-794.69,-1741.69,-45.25,-715.09,-1561.93,-37.65,-668.28,No
4681.22,1527.5,15229.27,-755.04,15,middle,-495.13,4646.97,-497.74,-1738.65,0,-449.39,-1361.4,0,-419.51,No
5959.88,2399.84,17184.28,-862.27,17,centroid,-642.39,5396.82,-635.34,-1735.51,0,-539.5,-1617.45,0,-562.22,No
5119.37,1337.08,18633.77,-388.74,19,centroid,-278.98,5026.57,-315.37,-1726.28,0,-271.12,-1593.05,0,-232.2,No
4569.33,1636.21,14116.17,-769.25,23,middle,-527.01,4640.89,-567.9,-1719.12,-67.44,-473.21,-1612.76,-60.05,-507.37,Yes
4860.87,1908.18,14477.96,-399.67,23,border,-241.83,4741.76,-500.61,-1717.66,-104.88,-254.16,-1506.85,-54.58,-315.23,No
4607.48,1586.97,14727.5,-525.09,19,border,-403.19,4847.0,-395.39,-1713.95,-30.53,-310.24,-1645.36,-35.09,-344.75,No
5094.78,2506.82,12433.97,-708.14,24,middle,-512.06,4779.52,-567.18,-1709.62,-36.56,-526.7,-1599.48,-66.72,-554.25,No
4871.5,1630.15,15793.58,-578.48,15,centroid,-447.45,4680.95,-412.28,-1708.52,-53.92,-352.46,-1659.57,-57.31,-343.31,No
5062.15,1245.3,18705.18,-530.66,22,centroid,-396.3,4794.81,-447.37,-1690.83,-20.7,-331.32,-1690.83,-20.7,-331.32,No
5043.74,1231.48,18736.29,-455.04,35,middle,-325.68,4824.99,-188.23,-1682.74,-56.27,-233.74,-1332.21,-28.09,-192.34,No
5171.2,2109.43,14798.58,-714.39,18,centroid,-505.2,4964.71,-403.34,-1663.76,-23.01,-372.08,-1583.56,-16.52,-355.39,No
4910.16,2036.1,13973.86,-555.0,15,middle,-432.13,4767.06,-445.24,-1660.02,-71.36,-408.82,-1521.5,-93.5,-443.38,No
4866.09,1809.8,14798.46,-676.2,21,border,-483.07,4815.73,-585.88,-1648.23,0,-417.69,-1648.23,0,-417.69,No
4645.11,2151.77,12017.08,-629.47,17,centroid,-461.36,4697.91,-513.3,-1639.41,-94.64,-412.93,0,0,-549.51,No
4655.31,2271.68,11291.08,-877.88,17,middle,-678.13,4847.18,-552.27,-1635.84,-157.55,-536.73,-1612.99,-146.06,-484.26,No
4536.8,1997.64,12081.58,-859.92,21,centroid,-562.58,4653.59,-631.47,-1635.39,-26.46,-485.48,0,0,-591.14,No
4993.28,1404.15,17529.06,-583.22,23,centroid,-483.86,4842.69,-506.13,-1634.45,0,-357.11,-1357.0,0,-470.43,No
5161.55,2696.01,11572.28,-1057.6,30,border,-785.69,4774.32,-569.22,-1624.22,-101.27,-548.98,-1440.88,-83.0,-449.5,No
4679.71,2141.41,12085.48,-848.4,15,middle,-625.79,4658.5,-610.66,-1619.52,-51.87,-482.63,0,0,-576.52,No
5288.87,2705.44,12391.08,-736.54,20,centroid,-528.38,5043.74,-439.98,-1608.32,-11.92,-471.4,-1608.32,-11.92,-471.4,No
4750.61,1949.5,13441.47,-789.71,17,centroid,-628.22,4965.34,-638.3,-1606.59,0,-458.35,-1369.1,0,-425.45,No
4646.13,2278.08,11435.91,-566.02,31,middle,-382.28,5062.09,-454.86,-1605.71,-67.28,-342.64,-1552.08,-74.36,-339.97,No
5021.95,1899.07,14983.08,-883.79,20,border,-682.58,4869.33,-514.73,-1596.26,-81.85,-507.05,-1320.64,-24.26,-436.15,No
5165.01,1591.24,17396.37,-661.47,22,middle,-529.74,4895.32,-465.34,-1592.65,-86.34,-459.77,-1460.59,-76.92,-472.21,No
5284.99,1862.68,16539.28,-801.16,23,centroid,-597.2,4814.67,-670.42,-1581.96,-43.8,-483.38,-1550.32,-41.55,-505.78,No
4805.07,2002.57,13404.06,-851.79,18,border,-597.5,4817.85,-637.49,-1547.19,-162.62,-586.45,-1419.14,-127.06,-626.22,No
4623.65,1477.49,15208.09,-731.77,23,centroid,-576.96,4654.08,-519.0,-1544.14,0,-433.86,-1333.19,0,-431.05,No
5057.78,2157.2,14176.96,-456.34,25,border,-312.38,5104.65,-353.71,-1542.71,-8.86,-269.81,-1483.79,-4.1,-293.6,No
4532.04,1212.71,16210.98,-539.92,21,border,-423.23,4720.6,-453.79,-1529.11,0,-406.19,-1348.8,0,-386.82,No
4699.79,2154.79,12078.18,-905.55,15,middle,-661.26,4643.9,-801.43,-1528.81,0,-525.08,0,0,-643.08,No
4713.76,2802.51,9002.36,-775.41,23,border,-573.02,4945.31,-375.82,-1524.27,-60.46,-431.24,-1486.21,-75.59,-378.52,No
5074.06,2024.36,14763.01,-679.68,26,centroid,-510.29,4995.79,-447.77,-1519.14,-129.45,-455.53,0,0,-395.15,No
4647.72,1349.4,16087.6,-565.56,20,middle,-472.14,4768.53,-470.23,-1519.06,-42.18,-402.07,-1416.06,-48.6,-377.9,No
4615.36,1603.62,14551.87,-709.63,19,border,-605.43,5004.18,-671.81,-1518.45,0,-473.95,-900.23,0,-523.82,No
5791.86,2495.5,15879.57,-843.08,20,middle,-647.6,5490.35,-552.85,-1516.64,-82.37,-481.27,-565.71,0,-381.74,No
4882.74,2311.88,12389.61,-650.59,21,centroid,-415.85,4723.8,-382.4,-1504.47,-60.23,-348.13,-1349.82,-37.76,-301.75,No
4535.17,531.91,19747.38,-376.49,16,border,-202.09,4791.37,-394.18,-1502.02,0,-181.86,-1502.02,0,-181.86,No
4514.11,1888.43,12606.79,-730.22,15,border,-529.02,4674.51,-520.07,-1491.98,0,-458.48,-1362.52,0,-456.46,No
4618.97,2045.77,12269.99,-834.43,22,border,-675.41,4719.43,-577.33,-1490.25,-95.78,-601.43,-1437.76,-81.72,-548.89,Yes
4599.27,2326.59,10666.06,-976.27,15,border,-709.05,4610.1,-734.79,-1487.08,-62.57,-642.86,-935.77,-27.21,-696.17,No
4791.88,1876.91,14100.67,-663.88,20,border,-444.73,4679.58,-577.6,-1485.12,-103.36,-372.03,-1485.12,-103.36,-372.03,No
5248.04,1863.87,16395.07,-736.15,18,middle,-524.27,4837.44,-467.49,-1484.04,0,-424.81,-1428.23,0,-429.28,No
5192.41,2114.18,14782.36,-852.3,15,centroid,-707.57,4958.2,-677.14,-1481.16,0,-541.74,0,0,-618.11,No
4667.36,1500.73,15508.89,-453.99,15,border,-339.19,4654.52,-466.48,-1444.54,0,-274.91,-1380.18,0,-324.85,No
4525.05,1781.3,13190.18,-739.99,35,border,-620.79,4923.93,-604.17,-1428.41,0,-502.14,-1244.59,0,-486.78,No
4815.4,1725.76,14925.68,-731.48,17,centroid,-504.07,4988.41,-485.01,-1423.92,-50.91,-390.58,-1407.88,-30.59,-412.12,No
4767.04,2867.59,8884.64,-857.62,18,border,-622.56,4750.68,-796.02,-1414.53,-10.94,-595.44,-1279.62,0,-689.34,No
5073.24,1434.57,17747.49,-624.24,25,centroid,-456.19,4790.54,-507.3,-1398.22,0,-359.72,-1342.94,-7.55,-389.57,No
4817.97,1076.35,18342.4,-511.95,15,centroid,-321.4,4779.08,-333.2,-1375.92,0,-249.78,-1335.91,-41.95,-274.64,No
4913.31,1678.39,15747.71,-597.59,17,middle,-451.56,4904.96,-527.55,-1339.96,-142.57,-414.73,-1279.08,-118.79,-450.21,No
4508.73,1682.45,13765.27,-512.54,15,border,-384.09,5219.08,-590.28,-1289.62,0,-253.3,0,0,-481.52,No
4737.02,2187.39,12190.39,-780.93,32,centroid,-524.02,4678.82,-623.71,-1252.35,0,-459.25,0,0,-577.52,No
5379.31,1953.57,16671.88,-639.51,16,border,-482.91,4793.74,-539.71,-1213.39,0,-380.76,-677.48,0,-381.96,No
4734.26,2623.57,9721.19,-1165.17,15,centroid,-831.32,4816.24,-718.55,-1111.27,-81.77,-652.75,0,0,-757.67,No
5421.84,2270.71,15294.79,-645.23,29,centroid,-459.51,4991.76,-412.01,-1085.67,-126.37,-428.4,-1031.88,-122.57,-425.74,No
4914.66,2011.52,14027.68,-683.24,15,border,-511.73,4959.42,-581.33,-1002.68,-41.03,-391.29,0,0,-516.83,No
4730.27,2942.59,8055.86,-1235.55,15,border,-955.1,4781.93,-916.95,-816.12,0,-659.39,0,0,-789.85,No
4553.44,2388.37,10112.4,-998.13,16,border,-737.37,4675.0,-648.71,-774.95,-81.01,-619.3,-774.95,-81.01,-619.3,No
4730.96,2387.65,11272.9,-621.09,35,middle,-505.35,4699.06,-423.62,0,0,-472.95,0,0,-472.95,No
5066.23,2569.06,11903.99,-814.61,26,middle,-576.13,5156.24,-638.06,0,0,-588.24,0,0,-588.24,No
4710.7,2630.79,9477.1,-1291.45,15,middle,-989.19,4740.87,-840.72,0,0,-956.28,0,0,-956.28,No
4545.23,2916.83,7077.69,-1490.08,18,border,-1099.21,4866.22,-909.0,0,0,-1055.02,0,0,-1055.02,No
4578.88,1342.69,15661.57,-727.15,17,border,-549.93,4674.41,-577.14,0,0,-549.93,0,0,-549.93,No
4427.25,1964.94,12072.31,-334.93,17,border,-207.72,4435.78,-331.17,-1196.28,-118.06,-259.87,-872.84,-71.73,-285.18,No
4662.01,2813.37,8595.58,-906.62,15,centroid,-658.52,4652.75,-703.17,-1165.4,-58.36,-557.72,-766.43,-0.61,-489.93,No
4495.68,1620.16,14022.48,-497.13,16,middle,-342.92,4594.66,-459.05,-1157.67,-9.1,-322.89,-925.76,0,-355.94,No
4535.23,1851.02,12947.72,-662.63,15,border,-442.71,4507.16,-737.11,-1130.02,-33.77,-384.71,-936.65,0,-509.55,No
5034.78,1944.87,14946.1,-704.82,18,middle,-535.59,4716.35,-505.4,-1127.27,-55.57,-479.21,-906.65,-45.53,-500.52,No
4475.37,1885.18,12521.11,-601.76,24,centroid,-409.29,4418.9,-473.48,-1123.68,-82.62,-332.63,-913.91,-54.98,-373.0,No
4825.65,1514.25,16197.37,-503.53,20,centroid,-419.64,4585.24,-462.79,-1105.86,-22.3,-377.68,-775.72,0,-432.32,No
4551.92,2736.75,8426.59,-908.93,22,border,-640.07,4445.68,-587.49,-1097.57,-19.2,-528.77,-964.48,-30.15,-534.78,No
